user_id,city,gender,age,signup_date,acquisition_channel,is_premium
U02266,Bengaluru,Male,22,2024-06-15,Referral,False
U02267,Mumbai,Male,27,2024-04-18,Paid_Search,False
U02268,Bengaluru,Female,33,2024-02-05,Organic,False
U02269,Mumbai,Male,42,2024-08-19,Organic,False
U02270,Chennai,Female,42,2024-08-16,Paid_Search,False
U02271,Mumbai,Other,47,2024-12-18,Referral,False
U02272,Bengaluru,Male,31,2024-06-12,Organic,False
U02273,Mumbai,Male,39,2024-03-13,Paid_Search,False
U02274,Ahmedabad,Male,45,2024-05-15,Social_Media,False
U02275,Hyderabad,Female,47,2024-12-18,Paid_Search,False
U02276,Mumbai,Female,36,2024-03-10,Organic,False
U02277,Bengaluru,Female,55,2024-07-14,Email,False
U02278,Ahmedabad,Female,59,2024-09-25,Social_Media,False
U02279,Pune,Male,37,2024-02-18,Social_Media,False
U02280,Mumbai,Female,52,2024-11-11,Social_Media,False
U02281,Bengaluru,Female,39,2024-05-09,Email,False
U02282,Bengaluru,Female,32,2024-01-05,Paid_Search,False
U02283,Bengaluru,Female,28,2024-01-27,Paid_Search,True
U02284,Delhi,Female,51,2024-06-08,Paid_Search,True
U02285,Kolkata,Male,41,2024-05-28,Paid_Search,False
U02286,Delhi,Male,23,2024-09-20,Organic,False
U02287,Pune,Male,34,2024-08-17,Email,True
U02288,Delhi,Male,45,2024-07-18,Referral,False
U02289,Hyderabad,Female,48,2024-02-19,Paid_Search,False
U02290,Chennai,Male,53,2024-03-07,Paid_Search,False
U02291,Bengaluru,Female,26,2024-10-26,Organic,True
U02292,Mumbai,Male,27,2024-02-27,Referral,False
U02293,Hyderabad,Male,38,2024-09-15,Paid_Search,False
U02294,Bengaluru,Female,51,2024-12-07,Social_Media,False
U02295,Mumbai,Female,48,2024-11-21,Referral,False
U02296,Delhi,Female,46,2024-05-09,Paid_Search,False
U02297,Ahmedabad,Male,28,2024-08-02,Referral,False
U02298,Delhi,Male,50,2024-06-20,Paid_Search,False
U02299,Chennai,Male,18,2024-09-14,Social_Media,False
U02300,Delhi,Male,38,2024-04-11,Paid_Search,True
U02301,Chennai,Male,40,2024-07-27,Paid_Search,False
U02302,Delhi,Other,26,2024-10-17,Email,False
U02303,Pune,Female,18,2024-12-19,Social_Media,False
U02304,Mumbai,Female,38,2024-10-12,Paid_Search,False
U02305,Hyderabad,Female,39,2024-04-25,Organic,False
U02306,Hyderabad,Male,21,2024-09-20,Organic,False
U02307,Mumbai,Female,18,2024-05-29,Social_Media,False
U02308,Bengaluru,Male,27,2024-10-26,Paid_Search,False
U02309,Bengaluru,Female,32,2024-02-05,Referral,False
U02310,Bengaluru,Male,53,2024-11-28,Paid_Search,False
U02311,Pune,Male,46,2024-10-13,Paid_Search,False
U02312,Mumbai,Female,22,2024-10-29,Referral,False
U02313,Bengaluru,Female,46,2024-11-06,Paid_Search,False
U02314,Chennai,Female,44,2024-07-26,Referral,True
U02315,Mumbai,Female,42,2024-04-15,Social_Media,False
U02316,Delhi,Male,33,2024-06-06,Organic,False
U02317,Bengaluru,Male,33,2024-04-30,Social_Media,False
U02318,Kolkata,Male,53,2024-02-24,Organic,False
U02319,Pune,Female,42,2024-01-12,Paid_Search,False
U02320,Pune,Female,58,2024-05-24,Organic,False
U02321,Mumbai,Male,18,2024-05-15,Social_Media,True
U02322,Chennai,Female,22,2024-01-03,Organic,True
U02323,Bengaluru,Female,58,2024-05-23,Organic,False
U02324,Bengaluru,Male,37,2024-01-30,Paid_Search,False
U02325,Bengaluru,Female,22,2024-08-24,Organic,False
U02326,Delhi,Female,53,2024-10-05,Organic,False
U02327,Delhi,Female,46,2024-12-13,Paid_Search,False
U02328,Delhi,Male,51,2024-04-24,Organic,False
U02329,Bengaluru,Male,35,2024-04-13,Organic,False
U02330,Delhi,Male,19,2024-04-27,Organic,False
U02331,Hyderabad,Male,33,2024-01-05,Referral,False
U02332,Delhi,Other,46,2024-12-25,Social_Media,False
U02333,Chennai,Male,50,2024-09-04,Paid_Search,False
U02334,Mumbai,Female,33,2024-12-29,Referral,False
U02335,Chennai,Female,52,2024-11-16,Organic,False
U02336,Delhi,Male,59,2024-04-30,Paid_Search,False
U02337,Bengaluru,Male,34,2024-10-12,Referral,False
U02338,Mumbai,Female,21,2024-05-28,Social_Media,False
U02339,Hyderabad,Female,21,2024-03-24,Email,False
U02340,Pune,Male,42,2024-08-18,Email,True
U02341,Mumbai,Female,50,2024-10-14,Organic,False
U02342,Mumbai,Male,31,2024-06-09,Email,False
U02343,Pune,Male,41,2024-09-28,Email,False
U02344,Hyderabad,Female,28,2024-02-07,Paid_Search,False
U02345,Delhi,Male,42,2024-08-13,Email,False
U02346,Delhi,Female,45,2024-05-21,Organic,False
U02347,Bengaluru,Male,24,2024-10-18,Social_Media,False
U02348,Hyderabad,Male,53,2024-05-30,Organic,False
U02349,Mumbai,Male,27,2024-04-23,Organic,False
U02350,Ahmedabad,Female,53,2024-08-24,Social_Media,False
U02351,Delhi,Male,48,2024-03-06,Paid_Search,False
U02352,Delhi,Female,36,2024-12-26,Social_Media,False
U02353,Delhi,Male,35,2024-12-06,Paid_Search,False
U02354,Kolkata,Male,23,2024-09-14,Paid_Search,False
U02355,Chennai,Female,45,2024-09-05,Organic,False
U02356,Delhi,Male,24,2024-11-26,Social_Media,False
U02357,Hyderabad,Female,55,2024-11-18,Referral,False
U02358,Delhi,Male,29,2024-06-28,Social_Media,False
U02359,Delhi,Female,58,2024-07-08,Social_Media,False
U02360,Bengaluru,Male,51,2024-06-02,Paid_Search,False
U02361,Delhi,Female,42,2024-07-14,Paid_Search,False
U02362,Mumbai,Male,34,2024-11-06,Paid_Search,False
U02363,Kolkata,Male,50,2024-09-18,Email,False
U02364,Mumbai,Male,40,2024-05-22,Social_Media,False
U02365,Kolkata,Male,26,2024-12-07,Paid_Search,False
U02366,Delhi,Male,23,2024-11-11,Paid_Search,True
U02367,Hyderabad,Male,19,2024-04-10,Paid_Search,False
U02368,Delhi,Female,55,2024-08-31,Social_Media,True
U02369,Bengaluru,Female,26,2024-01-12,Paid_Search,False
U02370,Mumbai,Female,20,2024-08-26,Social_Media,True
U02371,Bengaluru,Female,33,2024-02-18,Paid_Search,False
U02372,Hyderabad,Male,42,2024-02-11,Paid_Search,False
U02373,Delhi,Male,41,2024-06-14,Referral,False
U02374,Chennai,Male,46,2024-03-22,Paid_Search,False
U02375,Mumbai,Female,57,2024-10-17,Email,False
U02376,Bengaluru,Male,43,2024-06-06,Organic,False
U02377,Mumbai,Male,55,2024-08-03,Organic,False
U02378,Kolkata,Female,52,2024-06-06,Paid_Search,False
U02379,Hyderabad,Male,40,2024-05-13,Referral,False
U02380,Mumbai,Female,21,2024-03-07,Social_Media,False
U02381,Delhi,Female,59,2024-12-01,Organic,True
U02382,Bengaluru,Male,31,2024-01-07,Organic,False
U02383,Ahmedabad,Male,56,2024-01-14,Social_Media,False
U02384,Hyderabad,Male,24,2024-03-13,Organic,False
U02385,Mumbai,Female,25,2024-06-11,Paid_Search,True
U02386,Delhi,Male,59,2024-03-06,Paid_Search,False
U02387,Bengaluru,Female,36,2024-12-12,Social_Media,False
U02388,Ahmedabad,Female,19,2024-05-09,Organic,False
U02389,Bengaluru,Male,18,2024-07-24,Organic,False
U02390,Hyderabad,Male,59,2024-10-02,Paid_Search,True
U02391,Mumbai,Female,55,2024-09-12,Organic,False
U02392,Hyderabad,Male,30,2024-09-22,Paid_Search,False
U02393,Chennai,Female,59,2024-01-25,Referral,False
U02394,Hyderabad,Male,41,2024-10-07,Organic,False
U02395,Hyderabad,Female,49,2024-09-09,Organic,False
U02396,Pune,Female,47,2024-11-05,Organic,False
U02397,Bengaluru,Female,23,2024-10-15,Referral,False
U02398,Mumbai,Male,55,2024-06-12,Organic,False
U02399,Mumbai,Male,50,2024-04-04,Email,False
U02400,Ahmedabad,Female,40,2024-09-26,Paid_Search,False
U02401,Mumbai,Male,27,2024-11-16,Paid_Search,False
U02402,Chennai,Male,32,2024-04-19,Organic,False
U02403,Hyderabad,Female,40,2024-12-01,Social_Media,False
U02404,Bengaluru,Male,53,2024-11-05,Social_Media,True
U02405,Mumbai,Male,18,2024-08-25,Paid_Search,False
U02406,Mumbai,Male,25,2024-01-25,Paid_Search,False
U02407,Mumbai,Female,20,2024-05-20,Paid_Search,False
U02408,Mumbai,Female,31,2024-04-26,Paid_Search,True
U02409,Bengaluru,Male,34,2024-01-25,Paid_Search,False
U02410,Pune,Male,51,2024-03-19,Paid_Search,False
U02411,Ahmedabad,Male,23,2024-03-08,Social_Media,False
U02412,Mumbai,Female,22,2024-06-21,Organic,False
U02413,Mumbai,Male,58,2024-01-12,Paid_Search,False
U02414,Bengaluru,Female,57,2024-10-14,Paid_Search,False
U02415,Hyderabad,Male,46,2024-05-07,Organic,False
U02416,Pune,Other,52,2024-04-05,Paid_Search,False
U02417,Bengaluru,Male,35,2024-04-01,Organic,False
U02418,Bengaluru,Female,57,2024-05-20,Organic,False
U02419,Chennai,Male,47,2024-01-31,Referral,False
U02420,Hyderabad,Male,32,2024-11-29,Paid_Search,False
U02421,Bengaluru,Female,32,2024-01-20,Paid_Search,False
U02422,Hyderabad,Female,33,2024-05-25,Referral,False
U02423,Mumbai,Male,50,2024-11-11,Organic,False
U02424,Mumbai,Female,27,2024-06-08,Referral,False
U02425,Chennai,Female,36,2024-12-14,Organic,False
U02426,Chennai,Female,54,2024-02-12,Social_Media,False
U02427,Mumbai,Male,20,2024-09-10,Social_Media,False
U02428,Kolkata,Female,53,2024-05-09,Referral,True
U02429,Mumbai,Male,21,2024-02-29,Social_Media,False
U02430,Chennai,Male,28,2024-05-30,Paid_Search,False
U02431,Delhi,Female,58,2024-10-13,Social_Media,False
U02432,Pune,Male,50,2024-01-05,Organic,False
U02433,Kolkata,Male,45,2024-09-22,Social_Media,True
U02434,Bengaluru,Female,49,2024-12-10,Organic,True
U02435,Kolkata,Female,33,2024-05-09,Social_Media,False
U02436,Pune,Male,26,2024-09-23,Social_Media,False
U02437,Chennai,Male,28,2024-06-26,Referral,False
U02438,Bengaluru,Female,23,2024-09-09,Paid_Search,False
U02439,Chennai,Male,44,2024-02-25,Referral,False
U02440,Pune,Female,29,2024-03-23,Organic,False
U02441,Mumbai,Female,39,2024-04-08,Organic,False
U02442,Kolkata,Male,57,2024-05-28,Paid_Search,False
U02443,Bengaluru,Female,54,2024-11-24,Social_Media,False
U02444,Bengaluru,Female,38,2024-06-04,Social_Media,False
U02445,Delhi,Male,50,2024-07-08,Social_Media,False
U02446,Delhi,Female,34,2024-09-19,Organic,True
U02447,Hyderabad,Female,46,2024-03-20,Social_Media,True
U02448,Bengaluru,Female,57,2024-09-08,Organic,False
U02449,Ahmedabad,Female,27,2024-04-06,Organic,False
U02450,Bengaluru,Male,35,2024-09-16,Organic,True
U02451,Bengaluru,Male,30,2024-09-16,Social_Media,False
U02452,Bengaluru,Male,44,2024-04-12,Paid_Search,False
U02453,Delhi,Male,27,2024-02-09,Organic,False
U02454,Kolkata,Male,49,2024-09-29,Social_Media,False
U02455,Hyderabad,Female,58,2024-04-10,Paid_Search,False
U02456,Pune,Female,20,2024-12-24,Referral,False
U02457,Bengaluru,Female,39,2024-11-03,Paid_Search,False
U02458,Delhi,Female,44,2024-08-08,Organic,True
U02459,Delhi,Female,20,2024-11-03,Email,False
U02460,Delhi,Male,50,2024-05-03,Organic,False
U02461,Bengaluru,Female,19,2024-08-18,Social_Media,False
U02462,Hyderabad,Male,28,2024-06-26,Paid_Search,False
U02463,Delhi,Female,27,2024-03-03,Organic,False
U02464,Chennai,Female,56,2024-04-25,Social_Media,False
U02465,Delhi,Male,50,2024-07-09,Organic,False
U02466,Bengaluru,Female,24,2024-03-02,Referral,True
U02467,Hyderabad,Female,32,2024-09-12,Organic,False
U02468,Bengaluru,Male,43,2024-01-07,Paid_Search,False
U02469,Pune,Female,28,2024-06-03,Social_Media,False
U02470,Hyderabad,Male,55,2024-04-01,Organic,False
U02471,Bengaluru,Male,44,2024-01-14,Paid_Search,False
U02472,Ahmedabad,Female,56,2024-08-16,Referral,False
U02473,Delhi,Female,24,2024-03-26,Social_Media,True
U02474,Bengaluru,Female,18,2024-05-12,Paid_Search,False
U02475,Hyderabad,Female,27,2024-07-01,Social_Media,True
U02476,Mumbai,Male,38,2024-03-02,Email,False
U02477,Chennai,Male,32,2024-08-06,Organic,False
U02478,Chennai,Female,47,2024-09-02,Paid_Search,False
U02479,Ahmedabad,Other,47,2024-08-17,Organic,False
U02480,Delhi,Male,25,2024-03-19,Referral,False
U02481,Delhi,Female,41,2024-05-28,Social_Media,False
U02482,Chennai,Female,36,2024-05-17,Referral,False
U02483,Bengaluru,Female,20,2024-11-09,Email,False
U02484,Delhi,Female,32,2024-03-05,Organic,False
U02485,Delhi,Male,53,2024-01-13,Organic,True
U02486,Bengaluru,Female,23,2024-07-31,Organic,False
U02487,Mumbai,Female,59,2024-08-29,Paid_Search,False
U02488,Pune,Male,35,2024-07-31,Social_Media,False
U02489,Pune,Female,55,2024-06-29,Referral,True
U02490,Bengaluru,Male,36,2024-12-03,Paid_Search,False
U02491,Bengaluru,Male,47,2024-06-21,Paid_Search,False
U02492,Mumbai,Female,30,2024-06-08,Referral,False
U02493,Pune,Male,56,2024-06-12,Organic,False
U02494,Bengaluru,Male,29,2024-07-06,Organic,False
U02495,Hyderabad,Female,51,2024-07-09,Social_Media,False
U02496,Bengaluru,Male,29,2024-11-03,Paid_Search,False
U02497,Hyderabad,Male,41,2024-09-12,Email,False
U02498,Mumbai,Male,21,2024-07-01,Paid_Search,False
U02499,Chennai,Male,53,2024-04-26,Social_Media,False
U02500,Mumbai,Female,31,2024-10-08,Social_Media,False
U02501,Hyderabad,Female,34,2024-07-14,Organic,False
U02502,Mumbai,Female,20,2024-02-03,Organic,False
U02503,Hyderabad,Female,55,2024-02-21,Organic,False
U02504,Pune,Male,40,2024-04-21,Organic,False
U02505,Bengaluru,Female,30,2024-09-08,Paid_Search,True
U02506,Pune,Female,26,2024-03-22,Social_Media,True
U02507,Delhi,Female,38,2024-08-19,Social_Media,False
U02508,Bengaluru,Female,58,2024-08-14,Social_Media,False
U02509,Delhi,Female,25,2024-08-20,Organic,False
U02510,Bengaluru,Female,34,2024-08-08,Social_Media,True
U02511,Hyderabad,Male,33,2024-02-11,Paid_Search,False
U02512,Chennai,Female,33,2024-01-21,Referral,True
U02513,Bengaluru,Male,45,2024-02-11,Referral,False
U02514,Delhi,Male,33,2024-04-22,Social_Media,False
U02515,Chennai,Male,31,2024-04-14,Social_Media,True
U02516,Kolkata,Male,55,2024-07-10,Organic,False
U02517,Delhi,Male,37,2024-01-17,Organic,True
U02518,Kolkata,Male,58,2024-04-29,Referral,False
U02519,Delhi,Female,51,2024-05-08,Paid_Search,False
U02520,Mumbai,Female,46,2024-05-09,Paid_Search,False
U02521,Pune,Other,20,2024-02-29,Referral,False
U02522,Delhi,Male,27,2024-02-17,Social_Media,False
U02523,Delhi,Female,37,2024-01-29,Organic,True
U02524,Delhi,Female,19,2024-04-06,Organic,False
U02525,Pune,Male,44,2024-01-10,Organic,False
U02526,Pune,Female,49,2024-08-29,Social_Media,False
U02527,Mumbai,Female,27,2024-11-09,Paid_Search,False
U02528,Mumbai,Male,57,2024-08-19,Email,True
U02529,Delhi,Female,34,2024-10-03,Social_Media,False
U02530,Delhi,Female,50,2024-10-10,Organic,False
U02531,Mumbai,Male,23,2024-07-21,Organic,True
U02532,Chennai,Male,56,2024-09-03,Paid_Search,True
U02533,Delhi,Male,35,2024-10-16,Email,True
U02534,Mumbai,Male,26,2024-09-20,Organic,False
U02535,Bengaluru,Male,25,2024-08-01,Referral,False
U02536,Mumbai,Female,42,2024-07-18,Paid_Search,False
U02537,Kolkata,Male,48,2024-03-19,Organic,False
U02538,Mumbai,Female,59,2024-12-08,Referral,False
U02539,Bengaluru,Male,21,2024-12-09,Organic,True
U02540,Delhi,Male,37,2024-06-21,Social_Media,False
U02541,Mumbai,Male,45,2024-03-09,Organic,False
U02542,Bengaluru,Female,57,2024-03-27,Referral,True
U02543,Mumbai,Male,18,2024-04-10,Referral,False
U02544,Delhi,Male,57,2024-01-08,Referral,False
U02545,Delhi,Male,40,2024-11-28,Organic,False
U02546,Mumbai,Female,30,2024-07-18,Organic,False
U02547,Delhi,Other,33,2024-03-27,Paid_Search,False
U02548,Ahmedabad,Male,43,2024-02-12,Organic,False
U02549,Mumbai,Male,48,2024-04-18,Social_Media,False
U02550,Mumbai,Female,18,2024-05-31,Paid_Search,True
U02551,Mumbai,Female,34,2024-01-17,Organic,False
U02552,Delhi,Male,33,2024-05-12,Social_Media,False
U02553,Chennai,Female,54,2024-05-27,Referral,False
U02554,Bengaluru,Female,27,2024-10-03,Email,False
U02555,Hyderabad,Male,55,2024-08-19,Paid_Search,False
U02556,Bengaluru,Female,48,2024-11-09,Paid_Search,False
U02557,Mumbai,Female,27,2024-08-15,Organic,False
U02558,Chennai,Female,51,2024-05-18,Organic,False
U02559,Mumbai,Male,23,2024-07-29,Paid_Search,True
U02560,Delhi,Male,45,2024-01-28,Email,False
U02561,Bengaluru,Male,45,2024-02-20,Organic,False
U02562,Chennai,Male,30,2024-09-17,Organic,False
U02563,Bengaluru,Female,58,2024-09-17,Organic,False
U02564,Pune,Female,29,2024-12-15,Organic,True
U02565,Bengaluru,Female,57,2024-12-17,Organic,False
U02566,Pune,Other,19,2024-01-08,Paid_Search,False
U02567,Mumbai,Male,25,2024-11-15,Paid_Search,False
U02568,Chennai,Female,59,2024-05-17,Organic,False
U02569,Mumbai,Female,26,2024-02-07,Organic,True
U02570,Kolkata,Male,25,2024-04-20,Social_Media,False
U02571,Bengaluru,Female,20,2024-08-07,Paid_Search,False
U02572,Bengaluru,Male,26,2024-12-02,Organic,False
U02573,Delhi,Female,30,2024-08-10,Email,False
U02574,Bengaluru,Female,26,2024-05-15,Paid_Search,False
U02575,Bengaluru,Male,48,2024-09-12,Social_Media,True
U02576,Kolkata,Female,42,2024-12-25,Referral,False
U02577,Ahmedabad,Female,25,2024-11-24,Paid_Search,False
U02578,Mumbai,Male,48,2024-02-18,Referral,True
U02579,Kolkata,Male,48,2024-10-18,Referral,False
U02580,Delhi,Male,34,2024-11-19,Organic,True
U02581,Mumbai,Female,36,2024-03-18,Referral,False
U02582,Hyderabad,Female,20,2024-04-14,Organic,False
U02583,Hyderabad,Female,47,2024-06-17,Organic,False
U02584,Ahmedabad,Female,27,2024-08-04,Referral,False
U02585,Mumbai,Female,46,2024-04-28,Referral,False
U02586,Hyderabad,Male,57,2024-07-08,Social_Media,False
U02587,Bengaluru,Female,35,2024-09-11,Organic,False
U02588,Bengaluru,Male,29,2024-09-22,Paid_Search,False
U02589,Bengaluru,Male,40,2024-05-28,Social_Media,False
U02590,Ahmedabad,Female,28,2024-06-12,Organic,False
U02591,Chennai,Male,26,2024-05-19,Email,False
U02592,Chennai,Female,41,2024-12-12,Paid_Search,False
U02593,Delhi,Female,42,2024-09-14,Organic,True
U02594,Mumbai,Male,42,2024-09-25,Organic,False
U02595,Bengaluru,Male,26,2024-06-29,Paid_Search,False
U02596,Mumbai,Female,29,2024-06-08,Social_Media,False
U02597,Mumbai,Female,28,2024-12-16,Organic,False
U02598,Chennai,Male,55,2024-10-14,Social_Media,False
U02599,Delhi,Male,45,2024-10-14,Organic,False
U02600,Bengaluru,Female,25,2024-08-13,Paid_Search,False
U02601,Bengaluru,Female,27,2024-01-11,Social_Media,False
U02602,Bengaluru,Male,42,2024-01-10,Organic,False
U02603,Mumbai,Male,53,2024-09-27,Social_Media,False
U02604,Kolkata,Female,26,2024-09-29,Referral,True
U02605,Hyderabad,Female,58,2024-07-01,Social_Media,False
U02606,Chennai,Other,25,2024-06-01,Paid_Search,False
U02607,Delhi,Female,20,2024-11-10,Referral,False
U02608,Mumbai,Female,35,2024-11-29,Email,False
U02609,Bengaluru,Male,52,2024-05-03,Organic,False
U02610,Pune,Female,34,2024-04-23,Social_Media,False
U02611,Chennai,Male,53,2024-10-04,Organic,False
U02612,Bengaluru,Female,45,2024-07-31,Organic,False
U02613,Delhi,Male,32,2024-06-20,Organic,False
U02614,Delhi,Male,36,2024-10-14,Email,False
U02615,Hyderabad,Female,39,2024-06-22,Social_Media,False
U02616,Kolkata,Female,23,2024-04-22,Organic,True
U02617,Delhi,Male,24,2024-05-01,Organic,True
U02618,Delhi,Female,26,2024-02-01,Email,True
U02619,Bengaluru,Male,37,2024-08-09,Paid_Search,True
U02620,Bengaluru,Male,54,2024-04-28,Paid_Search,True
U02621,Bengaluru,Female,28,2024-02-08,Referral,False
U02622,Bengaluru,Male,19,2024-09-24,Social_Media,False
U02623,Chennai,Female,39,2024-08-20,Organic,False
U02624,Chennai,Male,53,2024-01-18,Paid_Search,False
U02625,Bengaluru,Female,22,2024-05-28,Email,False
U02626,Pune,Female,24,2024-05-28,Referral,True
U02627,Bengaluru,Male,23,2024-05-05,Organic,False
U02628,Mumbai,Male,39,2024-10-28,Organic,False
U02629,Mumbai,Female,27,2024-12-25,Organic,False
U02630,Mumbai,Female,57,2024-08-25,Paid_Search,False
U02631,Mumbai,Male,37,2024-05-14,Social_Media,False
U02632,Delhi,Female,45,2024-05-30,Organic,False
U02633,Mumbai,Male,40,2024-08-23,Social_Media,False
U02634,Ahmedabad,Male,52,2024-08-11,Social_Media,False
U02635,Bengaluru,Male,18,2024-07-21,Social_Media,False
U02636,Bengaluru,Male,46,2024-09-12,Email,True
U02637,Bengaluru,Female,26,2024-03-26,Paid_Search,False
U02638,Hyderabad,Female,26,2024-05-29,Paid_Search,False
U02639,Bengaluru,Female,39,2024-08-22,Social_Media,False
U02640,Pune,Female,19,2024-12-10,Referral,False
U02641,Delhi,Female,33,2024-01-22,Organic,False
U02642,Delhi,Female,57,2024-12-13,Referral,False
U02643,Delhi,Female,23,2024-10-11,Organic,True
U02644,Bengaluru,Other,30,2024-09-25,Organic,False
U02645,Bengaluru,Female,50,2024-09-14,Organic,False
U02646,Mumbai,Male,36,2024-01-29,Email,True
U02647,Delhi,Female,32,2024-07-31,Paid_Search,False
U02648,Bengaluru,Female,50,2024-10-09,Organic,False
U02649,Bengaluru,Female,27,2024-02-19,Email,False
U02650,Ahmedabad,Female,18,2024-04-04,Social_Media,False
U02651,Bengaluru,Female,29,2024-03-28,Referral,False
U02652,Chennai,Other,46,2024-02-13,Organic,False
U02653,Chennai,Male,34,2024-10-04,Organic,False
U02654,Mumbai,Female,21,2024-06-19,Paid_Search,False
U02655,Bengaluru,Male,46,2024-07-07,Referral,False
U02656,Bengaluru,Female,24,2024-12-18,Social_Media,False
U02657,Hyderabad,Female,30,2024-07-02,Social_Media,False
U02658,Hyderabad,Male,22,2024-01-03,Social_Media,False
U02659,Chennai,Male,23,2024-07-09,Organic,True
U02660,Kolkata,Female,51,2024-04-27,Social_Media,False
U02661,Hyderabad,Male,24,2024-01-19,Paid_Search,False
U02662,Bengaluru,Male,45,2024-01-23,Organic,False
U02663,Mumbai,Female,27,2024-01-30,Organic,False
U02664,Pune,Male,21,2024-10-21,Referral,True
U02665,Bengaluru,Male,20,2024-04-17,Referral,False
U02666,Bengaluru,Female,42,2024-10-07,Organic,False
U02667,Hyderabad,Male,40,2024-05-07,Organic,False
U02668,Mumbai,Male,44,2024-08-16,Organic,False
U02669,Kolkata,Female,31,2024-04-20,Email,True
U02670,Hyderabad,Female,55,2024-05-15,Social_Media,False
U02671,Bengaluru,Female,49,2024-12-27,Email,False
U02672,Kolkata,Female,40,2024-07-04,Referral,False
U02673,Mumbai,Female,57,2024-05-23,Paid_Search,False
U02674,Mumbai,Male,54,2024-03-12,Organic,False
U02675,Mumbai,Male,20,2024-05-08,Paid_Search,True
U02676,Bengaluru,Male,52,2024-12-29,Organic,True
U02677,Delhi,Male,30,2024-09-17,Organic,False
U02678,Bengaluru,Female,51,2024-01-03,Organic,False
U02679,Mumbai,Female,41,2024-04-13,Social_Media,False
U02680,Mumbai,Male,18,2024-08-11,Paid_Search,False
U02681,Chennai,Female,29,2024-11-15,Paid_Search,False
U02682,Chennai,Male,25,2024-12-27,Social_Media,True
U02683,Bengaluru,Male,36,2024-12-19,Organic,False
U02684,Mumbai,Female,26,2024-01-10,Social_Media,False
U02685,Mumbai,Male,45,2024-10-28,Social_Media,True
U02686,Bengaluru,Male,31,2024-08-18,Organic,True
U02687,Chennai,Male,44,2024-08-06,Social_Media,False
U02688,Hyderabad,Male,35,2024-03-06,Paid_Search,False
U02689,Bengaluru,Female,59,2024-04-21,Organic,False
U02690,Mumbai,Female,58,2024-01-13,Organic,False
U02691,Bengaluru,Male,23,2024-03-26,Email,False
U02692,Hyderabad,Male,50,2024-08-21,Organic,False
U02693,Bengaluru,Female,54,2024-03-30,Paid_Search,False
U02694,Ahmedabad,Female,59,2024-11-09,Referral,False
U02695,Chennai,Male,42,2024-02-23,Paid_Search,True
U02696,Mumbai,Male,30,2024-01-12,Organic,False
U02697,Delhi,Female,40,2024-07-27,Referral,True
U02698,Kolkata,Female,53,2024-01-14,Paid_Search,False
U02699,Delhi,Male,50,2024-04-30,Social_Media,True
U02700,Bengaluru,Female,38,2024-01-20,Social_Media,False
U02701,Mumbai,Male,51,2024-03-15,Referral,False
U02702,Pune,Male,53,2024-08-30,Email,False
U02703,Hyderabad,Female,34,2024-08-10,Referral,True
U02704,Hyderabad,Female,27,2024-03-10,Social_Media,False
U02705,Pune,Male,40,2024-11-07,Referral,True
U02706,Pune,Male,19,2024-07-29,Referral,False
U02707,Kolkata,Male,52,2024-04-10,Email,False
U02708,Bengaluru,Female,31,2024-07-04,Referral,False
U02709,Delhi,Male,58,2024-05-11,Organic,False
U02710,Chennai,Male,19,2024-04-20,Social_Media,False
U02711,Chennai,Male,36,2024-05-11,Organic,False
U02712,Hyderabad,Female,33,2024-01-20,Paid_Search,False
U02713,Bengaluru,Male,42,2024-01-24,Organic,False
U02714,Chennai,Male,18,2024-08-14,Email,False
U02715,Chennai,Male,19,2024-06-02,Paid_Search,False
U02716,Bengaluru,Female,44,2024-10-19,Social_Media,True
U02717,Delhi,Female,19,2024-08-17,Social_Media,False
U02718,Bengaluru,Female,47,2024-11-05,Organic,True
U02719,Mumbai,Female,27,2024-12-24,Social_Media,False
U02720,Bengaluru,Female,36,2024-07-20,Social_Media,False
U02721,Mumbai,Male,59,2024-02-07,Referral,False
U02722,Delhi,Female,33,2024-09-16,Organic,False
U02723,Hyderabad,Male,30,2024-07-06,Organic,True
U02724,Hyderabad,Male,25,2024-02-26,Social_Media,False
U02725,Pune,Female,48,2024-01-20,Organic,False
U02726,Bengaluru,Male,42,2024-09-29,Organic,False
U02727,Bengaluru,Male,56,2024-04-28,Organic,True
U02728,Pune,Male,38,2024-03-11,Social_Media,False
U02729,Bengaluru,Female,55,2024-01-04,Organic,False
U02730,Ahmedabad,Male,58,2024-08-08,Social_Media,False
U02731,Pune,Female,46,2024-01-14,Email,False
U02732,Delhi,Female,23,2024-01-03,Referral,False
U02733,Ahmedabad,Female,35,2024-08-03,Paid_Search,False
U02734,Bengaluru,Male,52,2024-08-16,Paid_Search,True
U02735,Mumbai,Female,44,2024-12-01,Organic,False
U02736,Hyderabad,Male,22,2024-07-04,Organic,False
U02737,Mumbai,Male,24,2024-02-24,Organic,False
U02738,Kolkata,Male,27,2024-09-10,Paid_Search,False
U02739,Bengaluru,Female,27,2024-01-24,Social_Media,True
U02740,Delhi,Male,45,2024-06-10,Email,False
U02741,Delhi,Male,53,2024-06-06,Email,False
U02742,Hyderabad,Male,27,2024-03-22,Organic,False
U02743,Mumbai,Male,52,2024-06-07,Social_Media,False
U02744,Mumbai,Female,52,2024-07-06,Organic,False
U02745,Pune,Female,54,2024-02-29,Social_Media,False
