event_id,user_id,product_id,event_type,timestamp,device,session_id
E00027317,U02651,P0143,view,2024-05-09 19:57:02,Mobile,SU02651_20240509195534
E00027318,U02651,P0116,view,2024-05-04 16:53:16,Mobile,SU02651_20240504165302
E00027319,U02651,P0096,view,2024-07-01 10:16:49,Mobile,SU02651_20240701101604
E00027320,U02651,P0151,view,2024-09-15 09:03:57,Mobile,SU02651_20240915090140
E00027321,U02651,P0178,view,2024-12-29 11:44:04,Mobile,SU02651_20241229113915
E00027322,U02651,P0087,view,2024-05-28 20:15:47,Mobile,SU02651_20240528201540
E00027323,U02652,P0006,view,2024-12-20 18:28:05,Mobile,SU02652_20241220182401
E00027324,U02652,P0006,add_to_cart,2024-12-20 18:26:17,Desktop,SU02652_20241220182401
E00027325,U02652,P0067,view,2024-01-13 19:32:43,Mobile,SU02652_20240113193218
E00027326,U02652,P0178,view,2024-06-23 00:24:50,Tablet,SU02652_20240623002048
E00027327,U02652,P0019,view,2024-03-03 12:21:11,Tablet,SU02652_20240303121943
E00027328,U02652,P0059,view,2024-01-03 00:30:48,Mobile,SU02652_20240103002821
E00027329,U02652,P0028,view,2024-09-24 08:54:28,Desktop,SU02652_20240924085339
E00027330,U02652,P0028,add_to_cart,2024-09-24 08:56:27,Mobile,SU02652_20240924085339
E00027331,U02652,P0047,view,2024-07-14 09:43:51,Mobile,SU02652_20240714094138
E00027332,U02653,P0036,view,2024-11-10 16:11:24,Desktop,SU02653_20241110160740
E00027333,U02653,P0174,view,2024-05-08 14:56:08,Mobile,SU02653_20240508145434
E00027334,U02653,P0174,add_to_cart,2024-05-08 14:57:39,Mobile,SU02653_20240508145434
E00027335,U02653,P0030,view,2024-01-07 00:37:42,Mobile,SU02653_20240107003545
E00027336,U02653,P0132,view,2024-09-09 12:52:28,Mobile,SU02653_20240909125032
E00027337,U02653,P0049,view,2024-11-12 19:57:47,Desktop,SU02653_20241112195651
E00027338,U02653,P0049,add_to_cart,2024-11-12 20:00:33,Desktop,SU02653_20241112195651
E00027339,U02654,P0083,view,2024-08-23 22:23:28,Tablet,SU02654_20240823222225
E00027340,U02654,P0033,view,2024-11-06 16:21:05,Desktop,SU02654_20241106161950
E00027341,U02654,P0053,view,2024-05-14 14:24:27,Mobile,SU02654_20240514142213
E00027342,U02654,P0053,add_to_cart,2024-05-14 14:22:41,Desktop,SU02654_20240514142213
E00027343,U02655,P0141,view,2024-02-12 14:51:26,Mobile,SU02655_20240212144637
E00027344,U02655,P0176,view,2024-09-26 00:29:30,Mobile,SU02655_20240926002525
E00027345,U02655,P0190,view,2024-03-24 23:28:21,Mobile,SU02655_20240324232630
E00027346,U02655,P0197,view,2024-10-05 21:31:39,Desktop,SU02655_20241005212823
E00027347,U02655,P0120,view,2024-06-12 06:18:44,Mobile,SU02655_20240612061838
E00027348,U02655,P0144,view,2024-08-13 00:05:14,Desktop,SU02655_20240813000443
E00027349,U02656,P0003,view,2024-11-19 18:17:28,Mobile,SU02656_20241119181349
E00027350,U02656,P0003,add_to_cart,2024-11-19 18:16:44,Mobile,SU02656_20241119181349
E00027351,U02656,P0016,view,2024-04-01 07:23:18,Tablet,SU02656_20240401071944
E00027352,U02656,P0016,add_to_cart,2024-04-01 07:22:45,Mobile,SU02656_20240401071944
E00027353,U02656,P0016,checkout,2024-04-01 07:24:20,Mobile,SU02656_20240401071944
E00027354,U02656,P0016,purchase,2024-04-01 07:24:26,Mobile,SU02656_20240401071944
E00027355,U02656,P0187,view,2024-07-25 19:01:38,Mobile,SU02656_20240725185917
E00027356,U02656,P0187,add_to_cart,2024-07-25 19:00:06,Mobile,SU02656_20240725185917
E00027357,U02656,P0186,view,2024-10-21 13:00:54,Mobile,SU02656_20241021125831
E00027358,U02656,P0186,add_to_cart,2024-10-21 12:58:41,Mobile,SU02656_20241021125831
E00027359,U02656,P0186,checkout,2024-10-21 13:02:55,Mobile,SU02656_20241021125831
E00027360,U02656,P0194,view,2024-03-17 13:12:22,Mobile,SU02656_20240317131044
E00027361,U02656,P0194,add_to_cart,2024-03-17 13:11:35,Mobile,SU02656_20240317131044
E00027362,U02656,P0194,checkout,2024-03-17 13:11:58,Mobile,SU02656_20240317131044
E00027363,U02656,P0111,view,2024-03-05 00:49:25,Tablet,SU02656_20240305004830
E00027364,U02657,P0172,view,2024-03-31 13:35:19,Mobile,SU02657_20240331133216
E00027365,U02657,P0172,add_to_cart,2024-03-31 13:34:44,Mobile,SU02657_20240331133216
E00027366,U02657,P0021,view,2024-06-05 08:58:57,Mobile,SU02657_20240605085823
E00027367,U02657,P0021,add_to_cart,2024-06-05 09:00:36,Desktop,SU02657_20240605085823
E00027368,U02657,P0021,checkout,2024-06-05 09:03:05,Desktop,SU02657_20240605085823
E00027369,U02657,P0027,view,2024-06-22 08:28:33,Mobile,SU02657_20240622082723
E00027370,U02657,P0141,view,2024-01-16 11:10:23,Mobile,SU02657_20240116110534
E00027371,U02657,P0141,add_to_cart,2024-01-16 11:08:50,Mobile,SU02657_20240116110534
E00027372,U02657,P0141,checkout,2024-01-16 11:07:26,Mobile,SU02657_20240116110534
E00027373,U02657,P0141,purchase,2024-01-16 11:07:03,Desktop,SU02657_20240116110534
E00027374,U02657,P0121,view,2024-07-11 19:45:33,Desktop,SU02657_20240711194331
E00027375,U02657,P0186,view,2024-03-31 21:16:03,Mobile,SU02657_20240331211234
E00027376,U02657,P0140,view,2024-03-03 17:18:26,Tablet,SU02657_20240303171541
E00027377,U02657,P0184,view,2024-08-30 22:57:41,Desktop,SU02657_20240830225412
E00027378,U02658,P0157,view,2024-08-03 02:06:08,Mobile,SU02658_20240803020351
E00027379,U02658,P0157,add_to_cart,2024-08-03 02:07:18,Mobile,SU02658_20240803020351
E00027380,U02658,P0157,checkout,2024-08-03 02:06:11,Mobile,SU02658_20240803020351
E00027381,U02658,P0157,purchase,2024-08-03 02:05:41,Desktop,SU02658_20240803020351
E00027382,U02658,P0021,view,2024-07-27 14:22:43,Mobile,SU02658_20240727141932
E00027383,U02658,P0171,view,2024-01-03 04:21:08,Desktop,SU02658_20240103041729
E00027384,U02658,P0171,add_to_cart,2024-01-03 04:18:22,Desktop,SU02658_20240103041729
E00027385,U02658,P0171,checkout,2024-01-03 04:19:33,Desktop,SU02658_20240103041729
E00027386,U02658,P0171,purchase,2024-01-03 04:19:38,Mobile,SU02658_20240103041729
E00027387,U02658,P0066,view,2024-06-25 14:18:49,Mobile,SU02658_20240625141639
E00027388,U02658,P0002,view,2024-04-16 07:02:00,Mobile,SU02658_20240416065803
E00027389,U02659,P0142,view,2024-08-23 17:45:08,Desktop,SU02659_20240823174230
E00027390,U02659,P0142,add_to_cart,2024-08-23 17:46:47,Mobile,SU02659_20240823174230
E00027391,U02659,P0142,checkout,2024-08-23 17:43:01,Desktop,SU02659_20240823174230
E00027392,U02659,P0142,purchase,2024-08-23 17:43:56,Mobile,SU02659_20240823174230
E00027393,U02659,P0193,view,2024-08-27 15:24:53,Mobile,SU02659_20240827152254
E00027394,U02659,P0193,add_to_cart,2024-08-27 15:26:56,Tablet,SU02659_20240827152254
E00027395,U02659,P0193,checkout,2024-08-27 15:25:32,Mobile,SU02659_20240827152254
E00027396,U02659,P0193,purchase,2024-08-27 15:25:42,Mobile,SU02659_20240827152254
E00027397,U02659,P0176,view,2024-08-28 16:23:06,Mobile,SU02659_20240828162250
E00027398,U02659,P0173,view,2024-06-04 04:26:58,Mobile,SU02659_20240604042542
E00027399,U02659,P0004,view,2024-01-13 04:09:54,Tablet,SU02659_20240113040916
E00027400,U02659,P0130,view,2024-01-09 03:29:11,Desktop,SU02659_20240109032704
E00027401,U02659,P0158,view,2024-09-08 14:37:47,Tablet,SU02659_20240908143713
E00027402,U02659,P0158,add_to_cart,2024-09-08 14:37:50,Mobile,SU02659_20240908143713
E00027403,U02659,P0140,view,2024-08-14 20:04:53,Mobile,SU02659_20240814200017
E00027404,U02659,P0140,add_to_cart,2024-08-14 20:02:09,Mobile,SU02659_20240814200017
E00027405,U02659,P0140,checkout,2024-08-14 20:00:45,Desktop,SU02659_20240814200017
E00027406,U02659,P0140,purchase,2024-08-14 20:00:39,Mobile,SU02659_20240814200017
E00027407,U02659,P0073,view,2024-10-11 19:19:43,Mobile,SU02659_20241011191548
E00027408,U02659,P0073,add_to_cart,2024-10-11 19:18:05,Desktop,SU02659_20241011191548
E00027409,U02659,P0073,checkout,2024-10-11 19:17:57,Mobile,SU02659_20241011191548
E00027410,U02659,P0073,purchase,2024-10-11 19:17:45,Mobile,SU02659_20241011191548
E00027411,U02660,P0199,view,2024-03-12 01:19:28,Mobile,SU02660_20240312011820
E00027412,U02660,P0199,add_to_cart,2024-03-12 01:22:20,Tablet,SU02660_20240312011820
E00027413,U02660,P0199,checkout,2024-03-12 01:18:52,Mobile,SU02660_20240312011820
E00027414,U02660,P0199,purchase,2024-03-12 01:21:09,Mobile,SU02660_20240312011820
E00027415,U02660,P0020,view,2024-05-19 07:50:47,Tablet,SU02660_20240519075003
E00027416,U02660,P0020,add_to_cart,2024-05-19 07:52:22,Desktop,SU02660_20240519075003
E00027417,U02660,P0020,checkout,2024-05-19 07:51:10,Mobile,SU02660_20240519075003
E00027418,U02660,P0020,purchase,2024-05-19 07:54:31,Tablet,SU02660_20240519075003
E00027419,U02660,P0164,view,2024-12-27 21:29:42,Mobile,SU02660_20241227212835
E00027420,U02660,P0164,add_to_cart,2024-12-27 21:31:29,Mobile,SU02660_20241227212835
E00027421,U02660,P0164,checkout,2024-12-27 21:31:08,Tablet,SU02660_20241227212835
E00027422,U02660,P0045,view,2024-02-20 10:19:31,Mobile,SU02660_20240220101926
E00027423,U02660,P0002,view,2024-03-03 11:32:35,Mobile,SU02660_20240303112803
E00027424,U02661,P0139,view,2024-09-28 18:13:17,Tablet,SU02661_20240928180851
E00027425,U02661,P0121,view,2024-11-10 08:23:25,Desktop,SU02661_20241110081950
E00027426,U02661,P0121,add_to_cart,2024-11-10 08:20:44,Desktop,SU02661_20241110081950
E00027427,U02661,P0121,checkout,2024-11-10 08:23:44,Desktop,SU02661_20241110081950
E00027428,U02662,P0043,view,2024-11-10 07:22:56,Mobile,SU02662_20241110072135
E00027429,U02662,P0043,add_to_cart,2024-11-10 07:24:43,Desktop,SU02662_20241110072135
E00027430,U02662,P0043,checkout,2024-11-10 07:25:14,Desktop,SU02662_20241110072135
E00027431,U02662,P0186,view,2024-02-01 23:05:39,Mobile,SU02662_20240201230402
E00027432,U02662,P0186,add_to_cart,2024-02-01 23:06:24,Mobile,SU02662_20240201230402
E00027433,U02662,P0091,view,2024-02-03 23:48:02,Mobile,SU02662_20240203234535
E00027434,U02662,P0019,view,2024-10-02 02:14:25,Desktop,SU02662_20241002021403
E00027435,U02663,P0127,view,2024-03-17 22:12:17,Mobile,SU02663_20240317221035
E00027436,U02663,P0127,add_to_cart,2024-03-17 22:14:08,Mobile,SU02663_20240317221035
E00027437,U02663,P0183,view,2024-02-16 12:25:31,Tablet,SU02663_20240216122455
E00027438,U02663,P0156,view,2024-04-24 16:20:44,Tablet,SU02663_20240424162024
E00027439,U02663,P0156,add_to_cart,2024-04-24 16:24:25,Desktop,SU02663_20240424162024
E00027440,U02663,P0156,checkout,2024-04-24 16:21:09,Desktop,SU02663_20240424162024
E00027441,U02663,P0156,purchase,2024-04-24 16:21:51,Mobile,SU02663_20240424162024
E00027442,U02663,P0082,view,2024-08-25 15:42:00,Tablet,SU02663_20240825154022
E00027443,U02664,P0169,view,2024-06-30 06:17:14,Mobile,SU02664_20240630061431
E00027444,U02664,P0149,view,2024-07-10 13:30:25,Mobile,SU02664_20240710132833
E00027445,U02664,P0149,add_to_cart,2024-07-10 13:33:11,Mobile,SU02664_20240710132833
E00027446,U02664,P0149,checkout,2024-07-10 13:31:30,Mobile,SU02664_20240710132833
E00027447,U02664,P0149,purchase,2024-07-10 13:31:04,Mobile,SU02664_20240710132833
E00027448,U02664,P0148,view,2024-06-18 04:00:06,Mobile,SU02664_20240618035746
E00027449,U02664,P0148,add_to_cart,2024-06-18 03:57:56,Mobile,SU02664_20240618035746
E00027450,U02664,P0148,checkout,2024-06-18 04:01:26,Mobile,SU02664_20240618035746
E00027451,U02664,P0122,view,2024-05-16 05:59:50,Mobile,SU02664_20240516055842
E00027452,U02664,P0122,add_to_cart,2024-05-16 06:02:36,Mobile,SU02664_20240516055842
E00027453,U02664,P0134,view,2024-08-07 07:09:17,Desktop,SU02664_20240807070443
E00027454,U02664,P0027,view,2024-09-04 15:53:14,Mobile,SU02664_20240904154846
E00027455,U02665,P0037,view,2024-07-07 13:08:22,Desktop,SU02665_20240707130733
E00027456,U02665,P0192,view,2024-03-25 20:32:01,Mobile,SU02665_20240325203137
E00027457,U02665,P0198,view,2024-10-01 22:30:10,Desktop,SU02665_20241001222954
E00027458,U02665,P0198,add_to_cart,2024-10-01 22:34:49,Mobile,SU02665_20241001222954
E00027459,U02665,P0082,view,2024-09-03 00:50:51,Mobile,SU02665_20240903004617
E00027460,U02665,P0176,view,2024-07-30 00:16:30,Desktop,SU02665_20240730001233
E00027461,U02665,P0012,view,2024-06-03 03:28:22,Mobile,SU02665_20240603032614
E00027462,U02665,P0012,add_to_cart,2024-06-03 03:28:08,Mobile,SU02665_20240603032614
E00027463,U02665,P0120,view,2024-01-16 08:01:52,Mobile,SU02665_20240116075824
E00027464,U02665,P0105,view,2024-04-29 22:42:22,Tablet,SU02665_20240429223818
E00027465,U02666,P0034,view,2024-09-29 06:13:16,Mobile,SU02666_20240929061005
E00027466,U02666,P0151,view,2024-09-26 11:49:19,Desktop,SU02666_20240926114559
E00027467,U02666,P0125,view,2024-01-09 06:48:26,Tablet,SU02666_20240109064823
E00027468,U02666,P0125,add_to_cart,2024-01-09 06:52:23,Mobile,SU02666_20240109064823
E00027469,U02666,P0125,checkout,2024-01-09 06:52:36,Mobile,SU02666_20240109064823
E00027470,U02667,P0054,view,2024-12-03 01:39:29,Mobile,SU02667_20241203013448
E00027471,U02667,P0054,add_to_cart,2024-12-03 01:38:41,Mobile,SU02667_20241203013448
E00027472,U02667,P0054,checkout,2024-12-03 01:36:07,Mobile,SU02667_20241203013448
E00027473,U02667,P0054,purchase,2024-12-03 01:38:31,Mobile,SU02667_20241203013448
E00027474,U02667,P0047,view,2024-05-21 09:39:06,Mobile,SU02667_20240521093550
E00027475,U02667,P0099,view,2024-04-17 08:47:51,Mobile,SU02667_20240417084324
E00027476,U02667,P0177,view,2024-08-30 08:05:38,Mobile,SU02667_20240830080406
E00027477,U02667,P0068,view,2024-03-30 07:24:55,Tablet,SU02667_20240330072329
E00027478,U02667,P0016,view,2024-01-29 09:24:25,Mobile,SU02667_20240129092210
E00027479,U02667,P0016,add_to_cart,2024-01-29 09:26:47,Desktop,SU02667_20240129092210
E00027480,U02667,P0016,checkout,2024-01-29 09:24:39,Mobile,SU02667_20240129092210
E00027481,U02667,P0016,purchase,2024-01-29 09:22:11,Desktop,SU02667_20240129092210
E00027482,U02667,P0162,view,2024-03-25 02:01:07,Mobile,SU02667_20240325015741
E00027483,U02667,P0135,view,2024-03-24 19:26:09,Mobile,SU02667_20240324192115
E00027484,U02667,P0135,add_to_cart,2024-03-24 19:25:34,Mobile,SU02667_20240324192115
E00027485,U02668,P0156,view,2024-11-01 02:54:37,Mobile,SU02668_20241101025235
E00027486,U02668,P0019,view,2024-08-19 07:21:21,Mobile,SU02668_20240819072042
E00027487,U02668,P0190,view,2024-07-09 09:45:12,Mobile,SU02668_20240709094315
E00027488,U02668,P0190,add_to_cart,2024-07-09 09:43:31,Tablet,SU02668_20240709094315
E00027489,U02668,P0077,view,2024-06-14 01:10:24,Mobile,SU02668_20240614010920
E00027490,U02668,P0077,add_to_cart,2024-06-14 01:12:06,Mobile,SU02668_20240614010920
E00027491,U02668,P0077,view,2024-02-20 11:52:55,Mobile,SU02668_20240220114823
E00027492,U02669,P0107,view,2024-04-17 05:07:13,Mobile,SU02669_20240417050505
E00027493,U02669,P0192,view,2024-01-15 13:30:52,Mobile,SU02669_20240115133045
E00027494,U02669,P0192,add_to_cart,2024-01-15 13:34:17,Desktop,SU02669_20240115133045
E00027495,U02669,P0192,checkout,2024-01-15 13:30:57,Mobile,SU02669_20240115133045
E00027496,U02669,P0080,view,2024-09-27 22:15:22,Mobile,SU02669_20240927221253
E00027497,U02669,P0025,view,2024-08-30 07:53:35,Desktop,SU02669_20240830075008
E00027498,U02669,P0024,view,2024-06-18 01:46:18,Mobile,SU02669_20240618014241
E00027499,U02670,P0184,view,2024-02-24 09:56:14,Tablet,SU02670_20240224095257
E00027500,U02670,P0074,view,2024-12-05 07:43:15,Mobile,SU02670_20241205074227
E00027501,U02670,P0014,view,2024-11-14 00:44:30,Mobile,SU02670_20241114004359
E00027502,U02670,P0014,add_to_cart,2024-11-14 00:47:44,Mobile,SU02670_20241114004359
E00027503,U02670,P0066,view,2024-07-12 19:05:37,Desktop,SU02670_20240712190152
E00027504,U02670,P0066,add_to_cart,2024-07-12 19:02:56,Mobile,SU02670_20240712190152
E00027505,U02670,P0066,checkout,2024-07-12 19:02:12,Mobile,SU02670_20240712190152
E00027506,U02670,P0066,purchase,2024-07-12 19:05:14,Desktop,SU02670_20240712190152
E00027507,U02670,P0006,view,2024-09-15 20:52:24,Mobile,SU02670_20240915204913
E00027508,U02670,P0194,view,2024-10-25 17:47:18,Desktop,SU02670_20241025174302
E00027509,U02670,P0194,add_to_cart,2024-10-25 17:47:36,Mobile,SU02670_20241025174302
E00027510,U02670,P0108,view,2024-12-04 15:43:48,Desktop,SU02670_20241204154345
E00027511,U02671,P0186,view,2024-08-15 09:14:37,Mobile,SU02671_20240815090951
E00027512,U02671,P0025,view,2024-10-15 23:26:44,Mobile,SU02671_20241015232230
E00027513,U02671,P0025,add_to_cart,2024-10-15 23:26:49,Mobile,SU02671_20241015232230
E00027514,U02671,P0025,checkout,2024-10-15 23:26:14,Mobile,SU02671_20241015232230
E00027515,U02671,P0071,view,2024-08-14 11:30:03,Desktop,SU02671_20240814112847
E00027516,U02671,P0123,view,2024-12-10 17:52:28,Desktop,SU02671_20241210174940
E00027517,U02671,P0123,add_to_cart,2024-12-10 17:54:27,Desktop,SU02671_20241210174940
E00027518,U02671,P0114,view,2024-09-15 13:18:11,Mobile,SU02671_20240915131415
E00027519,U02671,P0114,add_to_cart,2024-09-15 13:17:29,Desktop,SU02671_20240915131415
E00027520,U02671,P0109,view,2024-12-13 16:02:44,Tablet,SU02671_20241213155924
E00027521,U02671,P0058,view,2024-08-20 04:38:46,Mobile,SU02671_20240820043624
E00027522,U02672,P0134,view,2024-03-02 00:02:09,Mobile,SU02672_20240301235826
E00027523,U02672,P0023,view,2024-09-27 14:20:33,Mobile,SU02672_20240927141747
E00027524,U02672,P0012,view,2024-09-16 10:12:07,Mobile,SU02672_20240916100737
E00027525,U02672,P0143,view,2024-07-13 04:36:28,Mobile,SU02672_20240713043343
E00027526,U02672,P0148,view,2024-05-05 05:07:36,Desktop,SU02672_20240505050702
E00027527,U02672,P0177,view,2024-05-29 22:46:52,Mobile,SU02672_20240529224333
E00027528,U02672,P0112,view,2024-03-08 17:40:20,Desktop,SU02672_20240308173606
E00027529,U02672,P0150,view,2024-04-02 22:50:13,Mobile,SU02672_20240402224847
E00027530,U02672,P0037,view,2024-03-21 11:08:09,Mobile,SU02672_20240321110424
E00027531,U02672,P0037,add_to_cart,2024-03-21 11:07:07,Tablet,SU02672_20240321110424
E00027532,U02672,P0037,checkout,2024-03-21 11:05:11,Desktop,SU02672_20240321110424
E00027533,U02672,P0037,purchase,2024-03-21 11:08:46,Mobile,SU02672_20240321110424
E00027534,U02673,P0108,view,2024-06-06 10:42:36,Mobile,SU02673_20240606103836
E00027535,U02673,P0108,add_to_cart,2024-06-06 10:43:35,Desktop,SU02673_20240606103836
E00027536,U02673,P0108,checkout,2024-06-06 10:40:39,Mobile,SU02673_20240606103836
E00027537,U02673,P0183,view,2024-09-03 11:28:39,Mobile,SU02673_20240903112437
E00027538,U02673,P0183,add_to_cart,2024-09-03 11:24:50,Tablet,SU02673_20240903112437
E00027539,U02673,P0198,view,2024-11-02 03:30:02,Desktop,SU02673_20241102032619
E00027540,U02673,P0198,add_to_cart,2024-11-02 03:29:00,Desktop,SU02673_20241102032619
E00027541,U02673,P0119,view,2024-03-28 21:00:58,Desktop,SU02673_20240328210018
E00027542,U02673,P0119,add_to_cart,2024-03-28 21:01:26,Mobile,SU02673_20240328210018
E00027543,U02673,P0142,view,2024-03-02 22:10:09,Mobile,SU02673_20240302220923
E00027544,U02673,P0181,view,2024-04-30 18:14:47,Mobile,SU02673_20240430181119
E00027545,U02673,P0181,add_to_cart,2024-04-30 18:16:02,Desktop,SU02673_20240430181119
E00027546,U02674,P0059,view,2024-10-31 06:36:03,Mobile,SU02674_20241031063554
E00027547,U02674,P0078,view,2024-01-15 00:09:49,Mobile,SU02674_20240115000746
E00027548,U02674,P0037,view,2024-01-26 09:31:25,Tablet,SU02674_20240126092815
E00027549,U02674,P0101,view,2024-12-04 15:09:55,Desktop,SU02674_20241204150505
E00027550,U02674,P0101,add_to_cart,2024-12-04 15:07:55,Desktop,SU02674_20241204150505
E00027551,U02674,P0101,checkout,2024-12-04 15:07:07,Mobile,SU02674_20241204150505
E00027552,U02674,P0101,purchase,2024-12-04 15:09:49,Mobile,SU02674_20241204150505
E00027553,U02675,P0021,view,2024-06-03 18:13:00,Tablet,SU02675_20240603180825
E00027554,U02675,P0098,view,2024-08-09 12:21:21,Mobile,SU02675_20240809121957
E00027555,U02675,P0001,view,2024-07-16 13:02:54,Mobile,SU02675_20240716130031
E00027556,U02675,P0097,view,2024-07-11 19:17:27,Mobile,SU02675_20240711191640
E00027557,U02675,P0097,add_to_cart,2024-07-11 19:17:12,Tablet,SU02675_20240711191640
E00027558,U02675,P0097,checkout,2024-07-11 19:17:13,Desktop,SU02675_20240711191640
E00027559,U02675,P0097,purchase,2024-07-11 19:20:59,Mobile,SU02675_20240711191640
E00027560,U02675,P0018,view,2024-10-24 17:49:07,Mobile,SU02675_20241024174555
E00027561,U02675,P0018,add_to_cart,2024-10-24 17:47:38,Tablet,SU02675_20241024174555
E00027562,U02676,P0147,view,2024-05-13 02:23:06,Mobile,SU02676_20240513021829
E00027563,U02676,P0050,view,2024-05-13 04:09:07,Desktop,SU02676_20240513040528
E00027564,U02676,P0199,view,2024-05-12 09:29:21,Desktop,SU02676_20240512092824
E00027565,U02676,P0199,add_to_cart,2024-05-12 09:28:32,Mobile,SU02676_20240512092824
E00027566,U02676,P0142,view,2024-04-23 01:52:22,Mobile,SU02676_20240423015146
E00027567,U02677,P0144,view,2024-12-27 23:01:59,Desktop,SU02677_20241227225854
E00027568,U02677,P0059,view,2024-11-09 02:47:50,Mobile,SU02677_20241109024353
E00027569,U02677,P0059,add_to_cart,2024-11-09 02:45:36,Desktop,SU02677_20241109024353
E00027570,U02677,P0059,checkout,2024-11-09 02:44:31,Desktop,SU02677_20241109024353
E00027571,U02677,P0059,purchase,2024-11-09 02:44:26,Desktop,SU02677_20241109024353
E00027572,U02677,P0073,view,2024-11-01 22:59:12,Mobile,SU02677_20241101225747
E00027573,U02677,P0169,view,2024-11-11 08:58:52,Mobile,SU02677_20241111085534
E00027574,U02678,P0135,view,2024-07-04 20:47:30,Mobile,SU02678_20240704204650
E00027575,U02678,P0135,add_to_cart,2024-07-04 20:47:22,Mobile,SU02678_20240704204650
E00027576,U02678,P0135,checkout,2024-07-04 20:48:11,Mobile,SU02678_20240704204650
E00027577,U02678,P0135,purchase,2024-07-04 20:47:31,Desktop,SU02678_20240704204650
E00027578,U02678,P0168,view,2024-08-26 00:30:23,Mobile,SU02678_20240826002821
E00027579,U02678,P0055,view,2024-06-13 20:01:21,Mobile,SU02678_20240613195642
E00027580,U02678,P0005,view,2024-04-29 10:53:07,Desktop,SU02678_20240429105244
E00027581,U02678,P0010,view,2024-11-05 21:34:24,Desktop,SU02678_20241105213224
E00027582,U02679,P0130,view,2024-02-25 17:38:11,Mobile,SU02679_20240225173424
E00027583,U02679,P0178,view,2024-03-09 11:01:32,Mobile,SU02679_20240309105829
E00027584,U02679,P0059,view,2024-05-05 06:09:14,Mobile,SU02679_20240505060515
E00027585,U02679,P0119,view,2024-10-04 03:56:19,Mobile,SU02679_20241004035311
E00027586,U02679,P0190,view,2024-06-22 17:54:22,Mobile,SU02679_20240622175151
E00027587,U02680,P0006,view,2024-03-05 13:34:36,Mobile,SU02680_20240305132955
E00027588,U02680,P0079,view,2024-02-06 15:27:21,Mobile,SU02680_20240206152412
E00027589,U02680,P0079,add_to_cart,2024-02-06 15:28:17,Desktop,SU02680_20240206152412
E00027590,U02680,P0079,checkout,2024-02-06 15:27:04,Mobile,SU02680_20240206152412
E00027591,U02680,P0079,purchase,2024-02-06 15:26:31,Desktop,SU02680_20240206152412
E00027592,U02680,P0191,view,2024-01-26 15:21:00,Mobile,SU02680_20240126152057
E00027593,U02680,P0191,add_to_cart,2024-01-26 15:24:14,Desktop,SU02680_20240126152057
E00027594,U02680,P0191,checkout,2024-01-26 15:23:30,Mobile,SU02680_20240126152057
E00027595,U02680,P0191,purchase,2024-01-26 15:22:35,Tablet,SU02680_20240126152057
E00027596,U02680,P0061,view,2024-01-23 13:53:17,Desktop,SU02680_20240123135306
E00027597,U02680,P0132,view,2024-09-30 10:33:26,Mobile,SU02680_20240930103116
E00027598,U02680,P0093,view,2024-07-03 02:49:50,Desktop,SU02680_20240703024831
E00027599,U02680,P0035,view,2024-05-04 20:47:00,Mobile,SU02680_20240504204349
E00027600,U02680,P0035,add_to_cart,2024-05-04 20:45:59,Mobile,SU02680_20240504204349
E00027601,U02680,P0044,view,2024-08-16 20:06:50,Mobile,SU02680_20240816200230
E00027602,U02680,P0044,add_to_cart,2024-08-16 20:03:06,Desktop,SU02680_20240816200230
E00027603,U02680,P0044,checkout,2024-08-16 20:04:30,Mobile,SU02680_20240816200230
E00027604,U02681,P0189,view,2024-02-12 16:32:40,Desktop,SU02681_20240212163057
E00027605,U02681,P0189,add_to_cart,2024-02-12 16:33:38,Desktop,SU02681_20240212163057
E00027606,U02681,P0189,checkout,2024-02-12 16:34:37,Mobile,SU02681_20240212163057
E00027607,U02681,P0061,view,2024-06-23 20:56:26,Desktop,SU02681_20240623205438
E00027608,U02681,P0168,view,2024-07-31 08:01:38,Mobile,SU02681_20240731075949
E00027609,U02681,P0168,add_to_cart,2024-07-31 08:03:27,Desktop,SU02681_20240731075949
E00027610,U02681,P0168,checkout,2024-07-31 08:01:45,Desktop,SU02681_20240731075949
E00027611,U02681,P0168,purchase,2024-07-31 08:00:52,Mobile,SU02681_20240731075949
E00027612,U02681,P0172,view,2024-08-31 10:02:11,Mobile,SU02681_20240831100007
E00027613,U02681,P0053,view,2024-05-11 19:47:20,Desktop,SU02681_20240511194345
E00027614,U02681,P0177,view,2024-02-29 23:48:56,Desktop,SU02681_20240229234829
E00027615,U02682,P0191,view,2024-11-11 08:12:48,Mobile,SU02682_20241111081145
E00027616,U02682,P0190,view,2024-01-13 21:26:09,Desktop,SU02682_20240113212300
E00027617,U02682,P0046,view,2024-04-14 00:50:57,Desktop,SU02682_20240414004940
E00027618,U02682,P0046,add_to_cart,2024-04-14 00:50:40,Tablet,SU02682_20240414004940
E00027619,U02682,P0046,checkout,2024-04-14 00:54:04,Desktop,SU02682_20240414004940
E00027620,U02682,P0046,purchase,2024-04-14 00:54:33,Desktop,SU02682_20240414004940
E00027621,U02682,P0141,view,2024-10-04 03:58:17,Desktop,SU02682_20241004035627
E00027622,U02683,P0013,view,2024-11-26 08:53:30,Mobile,SU02683_20241126084911
E00027623,U02683,P0146,view,2024-02-11 11:51:41,Mobile,SU02683_20240211114952
